Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2015","2015","g/personne/jour","30.69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2018","2018","g/personne/jour","32.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2015","2015","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2018","2018","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2015","2015","g/personne/jour","0.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2018","2018","g/personne/jour","0.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2015","2015","g/personne/jour","7.09","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2018","2018","g/personne/jour","8.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2015","2015","g/personne/jour","0.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2018","2018","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2015","2015","g/personne/jour","0.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2018","2018","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2015","2015","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2018","2018","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2015","2015","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2015","2015","g/personne/jour","10.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2018","2018","g/personne/jour","10.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2015","2015","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2018","2018","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2015","2015","g/personne/jour","11.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2018","2018","g/personne/jour","11.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","7.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2015","2015","g/personne/jour","0.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2018","2018","g/personne/jour","0.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2015","2015","g/personne/jour","1.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2018","2018","g/personne/jour","1.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2015","2015","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2018","2018","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2015","2015","g/personne/jour","0.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2018","2018","g/personne/jour","1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2015","2015","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2018","2018","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2015","2015","g/personne/jour","4.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2018","2018","g/personne/jour","5.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2015","2015","g/personne/jour","24.85","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2018","2018","g/personne/jour","21.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2015","2015","g/personne/jour","2.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2018","2018","g/personne/jour","2.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2015","2015","g/personne/jour","2.41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2018","2018","g/personne/jour","2.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2015","2015","g/personne/jour","1.41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2018","2018","g/personne/jour","1.76","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2015","2015","g/personne/jour","0.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2018","2018","g/personne/jour","0.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2015","2015","g/personne/jour","1.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2018","2018","g/personne/jour","1.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2015","2015","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2018","2018","g/personne/jour","0.41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2015","2015","g/personne/jour","0.54","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2018","2018","g/personne/jour","0.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2015","2015","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2015","2015","g/personne/jour","3.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2018","2018","g/personne/jour","3.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2015","2015","g/personne/jour","0.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2018","2018","g/personne/jour","0.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2015","2015","g/personne/jour","2.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2018","2018","g/personne/jour","3.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","6.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","6.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2015","2015","g/personne/jour","0.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2018","2018","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2015","2015","g/personne/jour","1.89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2018","2018","g/personne/jour","1.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2015","2015","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2018","2018","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2015","2015","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2015","2015","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2015","2015","g/personne/jour","1.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2018","2018","g/personne/jour","1.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2015","2015","g/personne/jour","14.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2018","2018","g/personne/jour","17.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2015","2015","g/personne/jour","0.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2018","2018","g/personne/jour","0.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2015","2015","g/personne/jour","0.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2018","2018","g/personne/jour","0.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2015","2015","g/personne/jour","0.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2018","2018","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2015","2015","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2764","Poissons Marins, Autres","2018","2018","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2015","2015","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2765","Crustacés","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2015","2015","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2766","Cephalopodes","2018","2018","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2767","Mollusques, Autres","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2769","Animaux Aquatiques Autre","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2775","Plantes Aquatiques","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2015","2015","g/personne/jour","2.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2018","2018","g/personne/jour","2.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2015","2015","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2018","2018","g/personne/jour","0.21","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2015","2015","g/personne/jour","0.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2018","2018","g/personne/jour","0.8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","1.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2015","2015","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2018","2018","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2015","2015","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2018","2018","g/personne/jour","0.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2740","Beurre, Ghee","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2743","Crème","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2015","2015","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2737","Graisses Animales Crue","2018","2018","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2781","Huiles de Poissons","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2782","Huiles de Foie de Poisso","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2015","2015","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2744","Oeufs","2018","2018","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2015","2015","g/personne/jour","1.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2848","Lait - Excl Beurre","2018","2018","g/personne/jour","1.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2015","2015","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2761","Poissons Eau Douce","2018","2018","g/personne/jour","0.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2015","2015","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2762","Perciform","2018","2018","g/personne/jour","0.05","Fc","Donnée calculée"
