Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","2639.7","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","3229.2","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","3395.4","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","3374.2","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","3208.5","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","3023.1","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","2821.6","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","3200.1","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","2121.8","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","1985.6","","Donnée officielle"
"PP","Prix à la Production","101","Indonésie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","2079.5","","Donnée officielle"
"PP","Prix à la Production","102","Iran (République islamique d')","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","1195.2","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","2011.6","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","2064.7","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","2717.4","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","2033.9","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","2391.3","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","3146.8","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","3447.5","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","2948.7","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","2580.2","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","2426","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","2514.9","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","2408.1","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","2261","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","2186.4","","Donnée officielle"
"PP","Prix à la Production","103","Iraq","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","3842.8","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","1142.7","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","1211.4","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","976","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","952.7","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1003.6","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1020.8","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","976.3","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","885.7","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","779.2","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","673.8","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","673.8","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","715.2","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","864.6","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","1018.1","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","997.4","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","963.5","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1071.7","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1248","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1193.2","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1144.8","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","1295","","Donnée officielle"
"PP","Prix à la Production","104","Irlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","1234.4","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","3151.7","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","3740","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","3275.7","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","3289.9","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","3453.8","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","3329.6","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","3080.8","","Donnée officielle"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","2341.7","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","2914.5","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","2673.3","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","2430.6","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","2018.3","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","1929.4","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","2414.9","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","3318.7","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","2720.4","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","3122.3","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","2484.6","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1881.2","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1975.4","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","2338.1","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","2943.5","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","2963.9","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","2925.7","Fc","Donnée calculée"
"PP","Prix à la Production","99","Islande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","3291","Fc","Donnée calculée"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","1180.9","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","1184","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1204.5","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1273.9","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1279.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","1144.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","704.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","1149.8","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","1119.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","907","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","960.2","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","1012.7","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","1012.3","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1017.8","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1168.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1535.1","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1510.8","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1571.8","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","1567.6","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","1492.3","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","1629.8","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","1745.1","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","1612.3","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","1634.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","1760.4","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","1830.9","","Donnée officielle"
"PP","Prix à la Production","105","Israël","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","1824.7","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","1382.1","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","1366.7","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","1208.2","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","1163.7","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1028.9","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1259.3","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1078.1","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","991.5","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","902.9","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1243.4","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1649.9","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1679.5","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1530.6","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1390.6","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","1847.9","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","1800.1","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","1980.5","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","1968.2","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","1588.7","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","1496.6","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","1619","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","1660.6","","Donnée officielle"
"PP","Prix à la Production","106","Italie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","1534.4","","Donnée officielle"
"PP","Prix à la Production","109","Jamaïque","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","1033.2","Fc","Donnée calculée"
"PP","Prix à la Production","109","Jamaïque","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","1485.2","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","1393.4","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","1488.3","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","1670.9","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","1803.2","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1863.7","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1606.9","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1435.6","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","1333.8","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","1530.2","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","1604.4","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","1423.5","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","1380.5","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","1468.9","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","1526.9","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","1406.3","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1314.7","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1368.1","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1673.8","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1808.3","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","2303.5","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","2557.4","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","2456.4","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","2116.9","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","2094.5","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","1896.8","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","2067.2","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","2036.3","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","2039.4","","Donnée officielle"
"PP","Prix à la Production","110","Japon","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","1663.2","","Donnée officielle"
"PP","Prix à la Production","112","Jordanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","690.3","","Donnée officielle"
"PP","Prix à la Production","112","Jordanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","1150.3","","Donnée officielle"
"PP","Prix à la Production","112","Jordanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","1125.7","","Donnée officielle"
